Id,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition,LotFrontage,MasVnrArea,GarageYrBlt,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
410,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,New,Partial,0.761904761904762,0.6024096385542168,0.6829268292682927,0.2352941176470588,0.0444039355909229,0.7777777777777777,0.5,0.9782608695652169,0.9666666666666686,0.13979447200566975,0.0,0.10488013698630136,0.16923076923076924,0.1642955484167049,0.49782082324455207,0.0,0.3285606631499623,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.5,0.3333333333333333,0.75,0.5895627644569816,0.0,0.18647166361974407,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.5,339750
411,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkComm,Brk Cmn,None,TA,Fa,CBlock,TA,Fa,No,Unf,Unf,GasA,TA,Y,FuseA,TA,Mod,Gd,Attchd,Unf,TA,TA,Y,COD,Abnorml,-0.04761904761904763,0.0,-0.5365853658536586,0.0,0.03865946855500245,0.4444444444444445,0.25,0.6231884057971016,0.13333333333333286,0.0,0.0,0.5462328767123288,0.20883797054009823,0.216154199173933,0.0,0.0,0.1774679728711379,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.24999999999999997,0.0,0.25,0.2468265162200282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.75,60000
412,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,GasA,TA,N,SBrkr,TA,Typ,Gd,Attchd,Fin,TA,TA,Y,WD,Normal,1.476190476190476,0.0,-0.6097560975609756,1.0,0.15588118441655566,0.4444444444444445,0.5,0.6014492753623184,0.0833333333333357,0.18710134656272148,0.0,0.0,0.1728314238952537,0.16567232675539237,0.0,0.0,0.13602110022607386,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.24999999999999997,0.0,0.5,0.4033850493653032,0.308051341890315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145000
413,FV,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,Stone,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,New,Partial,1.5476190476190474,2.602409638554217,0.7073170731707318,0.0,0.014503727593540395,0.6666666666666665,0.5,0.9927536231884062,0.9833333333333343,0.10240963855421686,0.0,0.3818493150684931,0.24058919803600656,0.2625057365764112,0.0,0.0,0.2155237377543331,0.3333333333333333,0.0,0.6666666666666666,0.5,0.25,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.5,0.3413258110014104,0.0,0.263254113345521,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,1.0,222000
414,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal,-0.6190476190476191,0.0,-1.2926829268292686,0.05882352941176469,0.03580359438173362,0.4444444444444445,0.625,0.3985507246376816,0.0,0.0,0.0,0.43150684931506844,0.16497545008183306,0.15924736117485086,0.0,0.0,0.13074604370761114,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.24999999999999997,0.3333333333333333,0.5,0.2538787023977433,0.0,0.0,0.23550724637681159,0.0,0.0,0.0,0.0,0.1818181818181818,1.0,115000
415,RL,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,BLQ,GLQ,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,WD,Normal,-0.4761904761904762,0.0,0.3170731707317074,0.2352941176470588,0.04640444974175606,0.6666666666666665,0.5,0.8768115942028984,0.7166666666666686,0.00885896527285613,0.3602442333785617,0.21361301369863012,0.176759410801964,0.17117944011014227,0.49249394673123487,0.0,0.33214016578749056,0.0,0.5,0.6666666666666666,0.5,0.375,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.75,0.4781382228490832,0.22870478413068843,0.34186471663619744,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.5,228000
416,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,New,Partial,0.1904761904761905,0.0,0.6585365853658537,0.0,0.035518474374255066,0.6666666666666665,0.5,0.9782608695652169,0.9500000000000028,0.004252303330970942,0.0,0.5633561643835616,0.2193126022913257,0.23083983478659933,0.0,0.0,0.18952524491333833,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.5,0.27926657263751764,0.11668611435239205,0.054844606946983544,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.25,181134
417,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,WD,Normal,0.23809523809523814,1.2228915662650601,-0.04878048780487805,0.2352941176470588,0.030587300474420993,0.5555555555555556,0.75,0.7681159420289863,0.46666666666666856,0.037030474840538626,0.0,0.19820205479452055,0.10998363338788872,0.07755851307939421,0.3525423728813559,0.0,0.20082893745290126,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.31029619181946405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,149500
418,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,Hip,CompShg,Wd Sdng,Stucco,None,TA,TA,BrkTil,Gd,TA,No,BLQ,Unf,GasW,TA,N,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,N,WD,Normal,0.8095238095238096,0.0,-1.5121951219512197,0.2941176470588235,0.0987169599663465,0.5555555555555556,0.625,0.3333333333333339,0.0,0.1998582565556343,0.0,0.1035958904109589,0.2242225859247136,0.23772372648003673,0.6072639225181599,0.0,0.43142426525998495,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.6093088857545839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.25,239000
419,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Fa,N,FuseF,TA,Typ,Gd,Detchd,Unf,TA,TA,P,WD,AdjLand,-0.4285714285714286,0.0,-0.9756097560975611,0.17647058823529413,0.03206431559512959,0.4444444444444445,0.625,0.4927536231884062,0.0,0.05527994330262226,0.0,0.19006849315068491,0.12373158756137481,0.09683340982101882,0.18305084745762712,0.0,0.15071590052750566,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.41666666666666663,0.0,0.25,0.1692524682651622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.25,126000
420,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Fa,Attchd,Unf,TA,TA,Y,WD,Normal,-0.19047619047619052,0.0,-0.29268292682926833,0.0,0.03341980415527355,0.4444444444444445,0.625,0.695652173913043,0.29999999999999716,0.13731396172927002,0.0,0.12029109589041095,0.1728314238952537,0.16567232675539237,0.0,0.0,0.13602110022607386,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.25,0.2143864598025388,0.0,0.15539305301645337,0.3333333333333333,0.0,0.0,0.0,0.0,0.5454545454545454,1.0,142000
421,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,Gd,PConc,Gd,Gd,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,Fin,TA,TA,Y,WD,Alloca,0.42857142857142866,1.2048192771084336,0.41463414634146345,0.4117647058823529,0.026922807263549044,0.6666666666666665,0.5,0.9057971014492754,0.7999999999999972,0.2319277108433735,0.0,0.014982876712328766,0.21996726677577744,0.231757687012391,0.0,0.0,0.19027882441597588,0.6666666666666666,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,0.5,0.0,1.0,0.5528913963328632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.5,206300
422,RL,Pave,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,Stone,Gd,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,WD,Normal,0.2380952380952381,0.7590361445783133,-0.07317073170731708,0.0,0.07167730024071606,0.5555555555555556,0.75,0.7608695652173925,0.8333333333333357,0.22076541459957477,0.0,0.1523972602739726,0.2621931260229133,0.2909591555759523,0.0,0.0,0.23888470233609643,0.0,0.5,0.6666666666666666,0.0,0.375,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3730606488011283,0.28004667444574094,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.75,215000
423,RL,Pave,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,TA,Typ,Gd,Attchd,RFn,TA,TA,N,WD,Normal,1.476190476190476,0.0,-0.6341463414634148,0.0,0.09558531398256562,0.4444444444444445,0.5,0.5942028985507246,0.06666666666666288,0.0,0.0,0.422945205479452,0.16170212765957448,0.15006883891693437,0.0,0.0,0.12321024868123587,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.16666666666666666,0.0,0.5,0.36671368124118475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.5,113000
424,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,WD,Normal,0.5238095238095238,2.849397590361446,0.4390243902439025,0.2352941176470588,0.03692537801771483,0.7777777777777777,0.5,0.9130434782608692,0.7999999999999972,0.1746987951807229,0.0,0.2071917808219178,0.24058919803600656,0.26067003212482787,0.5617433414043583,0.0,0.4325546345139412,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.75,0.4908321579689704,0.0,0.1206581352833638,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.5,315000
425,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,Gd,TA,No,LwQ,Unf,GasA,Gd,Y,FuseA,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal,0.14285714285714288,0.44578313253012053,-0.5853658536585367,0.0,0.03599055832106382,0.5555555555555556,0.5,0.608695652173914,0.10000000000000142,0.10914245216158754,0.0,0.2482876712328767,0.19574468085106383,0.19779715465810002,0.0,0.0,0.16239638281838734,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.25,0.20944992947813823,0.0,0.08043875685557587,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.5,139000
426,RM,Pave,Reg,HLS,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,TA,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,P,WD,Normal,-0.4285714285714286,0.0,-0.8048780487804879,0.2352941176470588,0.009712776648203976,0.6666666666666665,0.875,0.5362318840579707,0.7000000000000028,0.0,0.0,0.27868150684931503,0.10654664484451719,0.08558972005507112,0.3302663438256659,0.0,0.1987565938206481,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.33333333333333337,0.6666666666666666,0.25,0.1692524682651622,0.0,0.0,0.2282608695652174,0.0,0.0,0.0,0.0,0.7272727272727273,0.75,135000
427,RL,Pave,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,WD,Normal,-1.3571428571428572,0.8734939759036144,0.21951219512195125,0.3529411764705882,0.05375213255743298,0.6666666666666665,0.5,0.8478260869565215,0.6499999999999986,0.2689581856839121,0.0,0.0,0.2484451718494272,0.3005966039467646,0.0,0.0,0.2467972871137905,0.3333333333333333,0.5,0.6666666666666666,0.0,0.25,0.3333333333333333,0.24999999999999997,0.3333333333333333,0.5,0.4012693935119887,0.09334889148191364,0.0,0.0,0.0,0.825,0.0,0.0,0.6363636363636364,0.75,275000
428,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal,0.38095238095238104,0.0,-0.3902439024390244,0.0,0.034088200238379024,0.3333333333333333,0.625,0.6159420289855078,0.11666666666666714,0.051027639971651315,0.0,0.26498287671232873,0.14844517184942718,0.1314823313446535,0.0,0.0,0.10795026375282593,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.24999999999999997,0.0,0.25,0.24823695345557123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.5,109008
429,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,New,Partial,-0.23809523809523814,0.6506024096385542,0.6585365853658537,0.0,0.025529925915539042,0.6666666666666665,0.5,0.9782608695652169,0.9500000000000028,0.11764705882352941,0.0,0.2328767123287671,0.197708674304419,0.200550711335475,0.0,0.0,0.16465712132629992,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.33333333333333337,0.0,0.5,0.44287729196050774,0.12252042007001165,0.09872029250457039,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.25,195400
430,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Mn,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,WD,Normal,2.904761904761905,0.0,0.1951219512195122,0.0,0.04747481829442146,0.5555555555555556,0.5,0.8405797101449277,0.6333333333333329,0.17806520198440823,0.0,0.16566780821917806,0.22782324058919806,0.247361174850849,0.0,0.0,0.20308967596081384,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.40620592383638926,0.0,0.0,0.3061594202898551,0.0,0.0,0.0,0.0,0.1818181818181818,0.75,175000
431,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,COD,Abnorml,-2.285714285714286,1.397590361445783,-0.21951219512195125,0.8235294117647058,0.001776157423636916,0.5555555555555556,0.5,0.7173913043478262,0.3500000000000014,0.06856839121190646,0.0,0.0410958904109589,0.07905073649754502,0.03418999541073886,0.2440677966101695,0.0,0.12302185380557648,0.0,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.16666666666666666,0.0,0.25,0.1861777150916784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.5,85400
432,RM,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,N,ConLD,Abnorml,-0.4285714285714286,0.0,-0.878048780487805,0.17647058823529413,0.02003318609923111,0.5555555555555556,0.75,0.3478260869565215,0.7999999999999972,0.0,0.0,0.3857020547945205,0.1474631751227496,0.17301514456172556,0.053268765133171914,0.0,0.1627731725697061,0.0,0.0,0.3333333333333333,0.0,0.5,0.3333333333333333,0.41666666666666663,0.0,0.0,0.0,0.0,0.17915904936014626,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.5,79900
433,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Min1,Gd,Detchd,Unf,TA,TA,Y,WD,Normal,-2.1428571428571432,2.265060240963855,-0.21951219512195125,0.8235294117647058,0.0028979410596181258,0.4444444444444445,0.5,0.7173913043478262,0.3500000000000014,0.08345145287030475,0.0,0.12585616438356165,0.12520458265139117,0.09889857732905002,0.29055690072639223,0.0,0.19423511680482292,0.3333333333333333,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.33333333333333337,0.0,0.5,0.31029619181946405,0.28004667444574094,0.06581352833638025,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.25,122500
434,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,WD,Normal,1.476190476190476,0.0,0.41463414634146345,0.2352941176470588,0.04458622543176984,0.5555555555555556,0.5,0.9057971014492754,0.7999999999999972,0.0,0.0,0.3964041095890411,0.15155482815057283,0.13584212941716384,0.32832929782082326,0.0,0.2392614920874152,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.5,0.3314527503526093,0.0,0.06581352833638025,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.5,181000
435,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,Gable,CompShg,CemntBd,CmentBd,None,TA,Gd,CBlock,Gd,TA,Av,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,WD,Normal,-2.285714285714286,0.0,-0.13414634146341464,0.9411764705882353,0.002757718105120474,0.3333333333333333,0.75,0.72463768115942,0.36666666666666714,0.0877037562012757,0.0,0.057791095890410954,0.10310965630114567,0.06792106470858192,0.0,0.0,0.055764883195177084,0.3333333333333333,0.0,0.3333333333333333,0.0,0.125,0.3333333333333333,0.08333333333333334,0.0,0.0,0.0,0.10268378063010501,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.5,81000
436,RL,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,PosN,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,ALQ,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,ConLw,Normal,-1.2380952380952384,0.0,0.3902439024390244,0.2352941176470588,0.043782280492649976,0.6666666666666665,0.625,0.8985507246376816,0.7666666666666657,0.06821403260099221,0.23337856173677068,0.029965753424657533,0.13076923076923078,0.11312528682882056,0.4038740920096852,0.0,0.25,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.38787023977433005,0.18436406067677943,0.11151736745886655,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.75,212000
437,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,None,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,GasA,TA,Y,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal,-1.3809523809523812,0.0,0.24390243902439027,0.17647058823529413,0.01448970529809063,0.5555555555555556,0.875,0.3478260869565215,0.0,0.0,0.0,0.2773972602739726,0.1060556464811784,0.09178522257916474,0.18595641646489103,0.0,0.14770158251695553,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.33333333333333337,0.0,0.5,0.31029619181946405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,116000
438,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal,-0.9047619047619048,0.0,-1.3170731707317076,0.14705882352941177,0.0219682628712987,0.5555555555555556,0.75,0.3913043478260878,0.8999999999999986,0.0,0.0,0.37842465753424653,0.1446808510638298,0.13079394217530976,0.0,0.0,0.10738507912584777,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.16666666666666666,0.0,0.25,0.12693935119887165,0.0,0.0,0.19021739130434784,0.0,0.0,0.0,0.0,0.0,0.75,119000
439,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Stucco,None,TA,TA,PConc,TA,TA,No,LwQ,Unf,GasA,TA,N,SBrkr,Gd,Typ,Gd,Detchd,Unf,Gd,TA,P,WD,Normal,-1.3809523809523812,0.0,0.24390243902439027,0.05882352941176469,0.013928813480100024,0.4444444444444445,0.625,0.2971014492753632,0.8666666666666671,0.06467044649184975,0.0,0.03210616438356164,0.07201309328968904,0.08260670032124828,0.0,0.0,0.06782215523737753,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.25,0.24823695345557123,0.0,0.0,0.06159420289855073,0.0,0.0,0.0,0.0,0.1818181818181818,0.25,90350
440,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,Fa,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,ConLI,Normal,-0.09523809523809525,0.0,0.6097560975609756,0.17647058823529413,0.05166748463390124,0.5555555555555556,0.875,0.3478260869565215,0.8333333333333357,0.0,0.0,0.2928082191780822,0.11194762684124387,0.08031206975676916,0.24794188861985472,0.0,0.16239638281838734,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.41666666666666663,0.0,0.5,0.3723554301833568,0.0,0.08409506398537477,0.0,0.0,0.0,0.0,0.05161290322580645,0.6363636363636364,0.75,110000
441,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,ALQ,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,WD,Normal,1.7142857142857144,1.2048192771084336,0.6829268292682927,0.0,0.066049685666877,1.0,0.5,0.9855072463768124,0.9666666666666686,0.31307583274273565,0.3656716417910447,0.33732876712328763,0.5063829787234043,0.47452960073428185,0.0,0.0,0.3896006028636021,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.47390691114245415,0.0,0.1316270566727605,0.0,0.0,0.3541666666666667,0.0,0.0,0.2727272727272727,0.75,555000
442,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,N,FuseF,Fa,Typ,Gd,Attchd,Unf,TA,TA,Y,WD,Normal,1.0952380952380953,1.6265060240963856,0.4390243902439025,0.4117647058823529,0.050517656407020495,0.3333333333333333,0.375,0.6014492753623184,0.0833333333333357,0.023564847625797306,0.0,0.5595034246575342,0.2356792144026187,0.2537861404313906,0.0,0.0,0.20836473247927656,0.0,0.0,0.6666666666666666,0.0,0.5,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.5,118000
